,base,ftune,ftunernd
3211,5.0,7.0773883,4.891037
3212,5.0,8.874225,4.891037
3213,5.0,7.6596427,5.052325
3214,5.0,8.377285,4.891037
3215,5.0,3.7321897,4.5124745
3216,5.0,8.049671,4.891037
3217,5.0,5.468452,4.862365
3218,5.0,7.0886035,4.7786655
3219,5.0,8.049671,4.891037
3220,5.0,8.874225,4.891037
3221,5.0,6.7358117,4.891037
3222,5.0,6.156086,4.8824873
3223,5.0,1.6653035,3.927333
3224,5.0,5.7252283,4.822133
3225,5.0,8.377285,4.891037
3226,5.0,7.8052607,4.891037
3227,5.0,8.049671,4.8872695
3228,5.0,6.525182,4.865949
3229,5.0,8.377285,4.891037
3230,5.0,8.874225,4.891037
3231,5.0,8.874225,4.891037
3232,5.0,4.567175,4.8764467
3233,5.0,6.439701,4.6591263
3234,5.0,8.377285,4.891037
3235,5.0,7.2714143,4.891008
3236,5.0,8.874225,4.891037
3237,5.0,7.922777,4.834867
3238,5.0,8.049671,4.891037
3239,5.0,8.874225,4.891037
3240,5.0,8.377285,4.891037
3241,5.0,4.963929,4.734008
3242,5.0,3.1612983,4.607503
3243,5.0,7.447336,4.891037
3244,5.0,3.9184597,4.8864245
3245,5.0,4.5193443,4.563746
3246,5.0,7.1862335,4.891037
3247,5.0,8.377285,4.843546
3248,5.0,8.874225,4.891037
3249,5.0,8.874225,4.891037
3250,5.0,8.874225,4.891037
3251,5.0,8.377285,4.891037
3252,5.0,6.790062,4.9178963
3253,5.0,4.2486024,4.7051024
3254,5.0,8.377285,4.891037
3255,5.0,4.6569386,5.0207815
3256,5.0,4.74834,4.519742
3257,5.0,7.8052607,4.891037
3258,5.0,5.363025,4.9690914
3259,5.0,8.760131,4.835632
3260,5.0,8.049671,4.891037
3261,5.0,7.308042,4.891037
3262,5.0,5.6455383,4.7619405
3263,5.0,8.377285,4.9390044
3264,5.0,8.874225,4.891037
3265,5.0,3.3331487,4.261515
3266,5.0,7.710956,5.0057077
3267,5.0,2.0160894,4.1480937
3268,5.0,5.7218766,4.7182198
3269,5.0,3.8354707,4.714141
3270,5.0,4.711923,4.7317367
3271,5.0,7.308042,4.891037
3272,5.0,6.822304,4.701561
3273,5.0,8.874225,4.891037
3274,5.0,7.060308,4.881341
3275,5.0,4.1960382,4.7407384
3276,5.0,8.377285,4.891037
3277,5.0,8.874225,4.891037
3278,5.0,8.874225,4.891037
3279,5.0,7.0537987,4.891002
3280,5.0,8.874203,4.891037
3281,5.0,7.531687,4.8574853
3282,5.0,7.4793134,4.8681417
3283,5.0,8.049671,4.891037
3284,5.0,8.874225,4.891037
3285,5.0,6.8819666,4.8612967
3286,5.0,2.8974872,4.36122
3287,5.0,8.377285,4.891037
3288,5.0,8.874225,4.891037
3289,5.0,7.259678,4.891037
3290,5.0,8.874225,4.891037
3291,5.0,7.8053083,4.909572
3292,5.0,7.6098943,4.891037
3293,5.0,6.973755,4.891037
3294,5.0,7.0633597,4.8910327
3295,5.0,8.874225,4.891037
3296,5.0,5.3566256,4.874962
3297,5.0,7.8052607,4.891037
3298,5.0,8.874225,4.891037
3299,5.0,7.24718,4.8388333
3300,5.0,7.4469743,4.9185038
3301,5.0,3.2608154,4.65507
3302,5.0,7.0568438,4.874591
3303,5.0,5.6328626,5.089208
3304,5.0,8.377285,4.891037
3305,5.0,6.441052,4.4810896
3306,5.0,3.5349581,4.736694
3307,5.0,5.4012804,4.4687896
3308,5.0,4.965562,4.9210806
3309,5.0,7.732854,4.8626857
3310,5.0,8.874225,4.891037
3311,5.0,8.874225,4.891037
3312,5.0,7.8052607,4.891037
3313,5.0,6.7156105,4.979397
3314,5.0,8.874225,4.891037
3315,5.0,6.980532,4.8910623
3316,5.0,8.874225,4.891037
3317,5.0,8.874225,4.891037
3318,5.0,8.874225,4.891037
3319,5.0,8.874225,4.891037
3320,5.0,7.8052607,4.891037
3321,5.0,5.4675336,5.071169
3322,5.0,8.049671,4.891037
3323,5.0,2.6947422,3.803832
3324,5.0,4.3541565,4.341189
3325,5.0,7.9431987,4.8559785
3326,5.0,8.377285,4.891037
3327,5.0,3.867877,4.479666
3328,5.0,6.2825494,4.891037
3329,5.0,5.376994,4.8654256
3330,5.0,8.874225,4.891037
3331,5.0,8.874225,4.891037
3332,5.0,6.5083613,4.901325
3333,5.0,6.047205,4.911891
3334,5.0,7.447336,4.891037
3335,5.0,4.459895,4.787088
3336,5.0,6.181207,5.0028124
3337,5.0,4.26831,4.2605395
3338,5.0,8.874225,4.891037
3339,5.0,8.377285,4.891037
3340,5.0,6.9615393,4.8910675
3341,5.0,8.874225,4.891037
3342,5.0,8.874225,4.891037
3343,5.0,6.428951,4.891037
3344,5.0,6.039141,4.8411784
3345,5.0,8.874225,4.891037
3346,5.0,5.1512666,4.656936
3347,5.0,4.949213,4.8755894
3348,5.0,8.38247,4.891037
3349,5.0,2.8234417,4.1809754
3350,5.0,7.447336,4.891037
3351,5.0,8.874225,4.891037
3352,5.0,6.389251,4.891037
3353,5.0,8.049671,4.891037
3354,5.0,6.886518,4.7156243
3355,5.0,6.2668514,4.7989626
3356,5.0,8.874225,4.891037
3357,5.0,1.2014147,3.6707692
3358,5.0,8.854516,4.891037
3359,5.0,7.940043,4.8898845
3360,5.0,7.1862335,4.891037
3361,5.0,4.499894,4.9570694
3362,5.0,6.8107624,4.891037
3363,5.0,0.5330375,3.3234413
3364,5.0,4.4260573,4.557079
3365,5.0,8.874225,4.891037
3366,5.0,8.377285,4.891037
3367,5.0,6.8919454,4.891037
3368,5.0,7.8052607,4.891037
3369,5.0,8.049671,4.891037
3370,5.0,6.6012974,4.891037
3371,5.0,6.8107624,4.891037
3372,5.0,6.735811,4.891037
3373,5.0,4.0473876,4.426267
3374,5.0,8.874225,4.891037
3375,5.0,8.874225,4.891037
3376,5.0,7.9383564,4.7895093
3377,5.0,8.874225,4.891037
3378,5.0,3.320859,4.896008
3379,5.0,1.9870691,3.6753955
3380,5.0,8.377285,4.891037
3381,5.0,8.377285,4.891037
3382,5.0,3.577037,4.4287534
3383,5.0,7.1493998,4.8805423
3384,5.0,6.125621,4.891037
3385,5.0,7.975891,4.891
3386,5.0,5.019879,4.657953
3387,5.0,8.874225,4.891037
3388,5.0,6.816754,4.891037
3389,5.0,4.2812376,4.799343
3390,5.0,8.049671,4.891037
3391,5.0,5.2430305,4.1957536
3392,5.0,3.8254676,4.1236362
3393,5.0,7.8052607,4.891037
3394,5.0,8.377285,4.891037
3395,5.0,6.694213,4.994686
3396,5.0,8.874225,4.891037
3397,5.0,0.64290106,3.096563
3398,5.0,4.1619716,4.284841
3399,5.0,7.308042,4.891037
3400,5.0,5.530332,4.891037
3401,5.0,6.7327714,4.833674
3402,5.0,7.8052607,4.891037
3403,5.0,6.062133,5.0871778
3404,5.0,2.906286,4.181505
3405,5.0,6.0905933,4.747116
3406,5.0,7.077943,4.891037
3407,5.0,8.377285,4.891037
3408,5.0,8.049671,4.891037
3409,5.0,8.377285,4.891037
3410,5.0,5.03421,4.724845
3411,5.0,7.8052607,4.891037
3412,5.0,8.049671,4.891037
3413,5.0,8.874225,4.891037
3414,5.0,3.6637688,4.6711636
3415,5.0,5.038645,4.7981462
3416,5.0,7.5937724,4.954468
3417,5.0,8.377271,4.891037
3418,5.0,5.888731,4.911313
3419,5.0,7.107488,4.960036
3420,5.0,8.377285,4.891037
3421,5.0,6.037966,4.8877873
3422,5.0,8.874225,4.891037
3423,5.0,5.341559,4.696288
3424,5.0,5.026807,4.9030833
3425,5.0,8.049671,4.891037
3426,5.0,8.874225,4.891037
3427,5.0,8.874225,4.891037
3428,5.0,8.874225,4.891037
3429,5.0,7.447336,4.891037
3430,5.0,8.874225,4.891037
3431,5.0,7.139126,4.877254
3432,5.0,7.447336,4.891037
3433,5.0,7.0660453,4.85735
3434,5.0,8.874225,4.891037
3435,5.0,4.3374386,4.755736
3436,5.0,5.393256,4.942552
3437,5.0,6.8413258,4.77034
3438,5.0,6.704618,4.9442163
3439,5.0,6.9805007,4.891037
3440,5.0,8.874225,4.891037
3441,5.0,5.0553727,5.072953
3442,5.0,3.4150007,4.445917
3443,5.0,6.1983976,4.857203
3444,5.0,8.874225,4.891037
3445,5.0,4.6375437,4.902407
3446,5.0,7.073283,4.8170595
3447,5.0,8.377285,4.891037
3448,5.0,6.7397704,4.849895
3449,5.0,7.609944,4.891037
3450,5.0,8.874225,4.891037
3451,5.0,8.874225,4.891037
3452,5.0,8.874225,4.891037
3453,5.0,7.609944,4.891037
3454,5.0,8.874225,4.891037
3455,5.0,7.8052607,4.891037
3456,5.0,8.377285,4.891037
3457,5.0,8.377285,4.891037
3458,5.0,8.045351,4.8904233
3459,5.0,6.062405,4.797814
3460,5.0,3.8038476,4.7498717
3461,5.0,8.874225,4.891037
3462,5.0,5.497148,4.817357
3463,5.0,3.5139627,4.2732344
3464,5.0,7.361617,4.8580914
3465,5.0,7.077943,4.891037
3466,5.0,4.8022513,4.8201547
3467,5.0,8.874225,4.891037
3468,5.0,5.3369155,4.844858
3469,5.0,8.049671,4.891037
3470,5.0,6.432515,4.8404856
3471,5.0,6.8107624,4.891037
3472,5.0,5.889556,4.81127
3473,5.0,6.4386387,4.8434243
3474,5.0,7.609944,4.891037
3475,5.0,8.874225,4.891037
3476,5.0,8.874225,4.891037
3477,5.0,4.055714,4.546491
3478,5.0,4.2187953,4.7454586
3479,5.0,8.377285,4.891037
3480,5.0,8.874225,4.891037
3481,5.0,7.8052607,4.891037
3482,5.0,3.7109666,4.2401285
3483,5.0,7.447336,4.891037
3484,5.0,8.874225,4.891037
3485,5.0,8.377285,4.891037
3486,5.0,8.874225,4.891037
3487,5.0,5.0505614,4.7975125
3488,5.0,6.018347,4.947566
3489,5.0,7.4160886,4.891037
3490,5.0,8.874225,4.891037
3491,5.0,8.874225,4.891037
3492,5.0,7.447336,4.891037
3493,5.0,6.8786125,4.968332
3494,5.0,8.874225,4.891037
3495,5.0,8.049671,4.891037
3496,5.0,6.0165606,4.7171793
3497,5.0,6.540372,4.8911777
3498,5.0,5.9708843,4.8744373
3499,5.0,8.351764,4.891037
3500,5.0,4.5775414,5.0061984
3501,5.0,8.874225,4.891037
3502,5.0,8.04984,4.9396834
3503,5.0,7.609944,4.891037
3504,5.0,8.874225,4.891037
3505,5.0,6.5564446,4.7523193
3506,5.0,6.456827,4.8444295
3507,5.0,6.9965405,4.8849635
3508,5.0,7.609944,4.891037
3509,5.0,8.788352,4.8763633
3510,5.0,4.6001153,4.427289
3511,5.0,5.490703,4.965509
3512,5.0,1.3489193,3.460777
3513,5.0,8.377285,4.891037
3514,5.0,4.770422,4.579186
3515,5.0,6.0689607,4.8860154
3516,5.0,6.57301,4.886562
3517,5.0,8.363448,4.891037
3518,5.0,8.874225,4.891037
3519,5.0,8.377285,4.867242
3520,5.0,8.377285,4.891037
3521,5.0,4.565727,4.9416323
3522,5.0,6.4816556,4.8090086
3523,5.0,4.82797,4.7797494
3524,5.0,7.308068,4.894533
3525,5.0,7.8052607,4.891037
3526,5.0,7.609944,4.891037
3527,5.0,8.874225,4.891037
3528,5.0,7.1730323,5.062943
3529,5.0,8.874225,4.891037
3530,5.0,7.035177,4.87739
3531,5.0,8.874225,4.891037
3532,5.0,7.8052607,4.891037
3533,5.0,8.874225,4.891037
3534,5.0,5.7941823,5.0153217
3535,5.0,3.6902776,4.2898793
3536,5.0,7.447336,4.891037
3537,5.0,6.810816,4.891074
3538,5.0,6.6138372,4.829053
3539,5.0,7.8052607,4.891037
3540,5.0,8.377285,4.891037
3541,5.0,7.609944,4.891037
3542,5.0,6.1326394,5.4703164
3543,5.0,7.601021,4.873712
3544,5.0,8.874246,4.922504
3545,5.0,8.874225,4.891037
3546,5.0,5.8111773,4.9003654
3547,5.0,6.918767,4.737997
3548,5.0,8.874225,4.891037
3549,5.0,7.308042,4.891037
3550,5.0,4.026242,4.399776
3551,5.0,5.4923205,4.6878705
3552,5.0,6.9805093,4.891037
3553,5.0,4.5379663,4.831814
3554,5.0,6.1655636,4.838054
3555,5.0,7.9711933,4.8909664
3556,5.0,8.874225,4.891037
3557,5.0,7.544127,4.84295
3558,5.0,6.7358117,4.891037
3559,5.0,8.439052,5.064588
3560,5.0,7.4477873,4.9280906
3561,5.0,6.4696054,5.214417
3562,5.0,8.874225,4.891037
3563,5.0,4.571146,5.076264
3564,5.0,8.874225,4.891037
3565,5.0,6.916363,4.8910303
3566,5.0,7.308042,4.891037
3567,5.0,6.993444,4.880992
3568,5.0,6.1879487,4.842249
3569,5.0,3.9267147,4.5517015
3570,5.0,8.874225,4.889949
3571,5.0,7.072803,4.784004
3572,5.0,8.874225,4.891037
3573,5.0,6.7357917,4.889789
3574,5.0,7.8052607,4.891037
3575,5.0,8.377285,4.891037
3576,5.0,7.8052607,4.891037
3577,5.0,5.793314,4.8645687
3578,5.0,6.6765804,4.869456
3579,5.0,8.377285,4.891037
3580,5.0,5.51052,4.7102833
3581,5.0,8.377285,4.891037
3582,5.0,4.5868163,4.9068584
3583,5.0,8.874225,4.891037
3584,5.0,8.377285,4.891037
3585,5.0,8.874225,4.891037
3586,5.0,8.874225,4.891037
3587,5.0,8.049671,4.891037
3588,5.0,5.0848646,5.076275
3589,5.0,6.3289638,4.995065
3590,5.0,8.874225,4.891037
3591,5.0,8.874225,4.891037
3592,5.0,8.874252,4.89419
3593,5.0,7.3962736,4.84517
3594,5.0,8.874221,4.891037
3595,5.0,6.8919454,4.8909907
3596,5.0,8.874225,4.891037
3597,5.0,8.377285,4.891037
3598,5.0,8.377285,4.891037
3599,5.0,3.3490863,4.271404
3600,5.0,8.874225,4.891037
3601,5.0,7.4943767,4.842458
3602,5.0,8.874225,4.891037
3603,5.0,8.377285,4.891037
3604,5.0,7.383794,4.956062
3605,5.0,8.049671,4.891037
3606,5.0,8.874225,4.891037
3607,5.0,5.9195914,4.8681035
3608,5.0,2.6274395,3.9251504
3609,5.0,6.3147697,4.799722
3610,5.0,6.684288,4.8758307
3611,5.0,8.874225,4.891059
3612,5.0,8.844413,4.8634324
3613,5.0,7.8052607,4.891037
3614,5.0,5.4123793,4.8199973
3615,5.0,5.330998,4.892029
3616,5.0,4.9194574,4.5847917
3617,5.0,5.348427,4.6935983
3618,5.0,6.642989,4.9745874
3619,5.0,7.610654,4.891037
3620,5.0,8.874225,4.891037
3621,5.0,5.1523075,4.6323857
3622,5.0,8.824944,4.829143
3623,5.0,8.377285,4.891037
3624,5.0,4.7508397,5.0351744
3625,5.0,4.352435,4.845128
3626,5.0,8.874225,4.891037
3627,5.0,7.308042,4.891037
3628,5.0,8.017129,4.855869
3629,5.0,8.874225,4.891037
3630,5.0,8.874225,4.891037
3631,5.0,7.8302045,5.0400805
3632,5.0,6.7764583,4.891037
3633,5.0,4.381325,5.133476
3634,5.0,7.308042,4.891037
3635,5.0,6.37874,4.834945
3636,5.0,8.377285,4.891037
3637,5.0,7.609944,4.891037
3638,5.0,8.377285,4.891037
3639,5.0,8.874225,4.891037
3640,5.0,7.308042,4.891037
3641,5.0,6.4590087,4.869787
3642,5.0,4.481456,5.1483483
3643,5.0,8.874225,4.891037
3644,5.0,7.779438,4.891037
3645,5.0,6.9805093,4.891037
3646,5.0,4.4530406,4.5834174
3647,5.0,7.077943,4.891037
3648,5.0,7.0772405,4.895318
3649,5.0,8.874225,4.891037
3650,5.0,8.874225,4.891037
3651,5.0,8.023739,4.891037
3652,5.0,8.874225,4.891037
3653,5.0,8.049697,4.891037
3654,5.0,7.871103,4.99638
3655,5.0,8.874225,4.891037
3656,5.0,8.049671,4.891037
3657,5.0,7.4518666,4.9035983
3658,5.0,7.8052607,4.891037
3659,5.0,7.8052607,4.891037
3660,5.0,8.874225,4.891037
3661,5.0,7.447336,4.891037
3662,5.0,8.358607,4.8910255
3663,5.0,6.0387545,4.891271
3664,5.0,4.2765865,4.822497
3665,5.0,6.458599,4.956142
3666,5.0,8.874225,4.891037
3667,5.0,8.377285,4.891037
3668,5.0,4.610935,4.715311
3669,5.0,6.3776736,4.891037
3670,5.0,8.377285,4.891037
3671,5.0,8.874225,4.891037
3672,5.0,5.766622,4.891037
3673,5.0,6.7084093,4.8656693
3674,5.0,8.377285,4.891037
3675,5.0,4.38238,4.744549
3676,5.0,2.3997428,4.400467
3677,5.0,8.874225,4.891037
3678,5.0,5.206762,4.7471347
3679,5.0,8.049671,4.891037
3680,5.0,8.377285,4.891037
3681,5.0,8.874225,4.891037
3682,5.0,5.013192,4.87572
3683,5.0,8.049671,4.891037
3684,5.0,7.178289,4.7330837
3685,5.0,7.447336,4.891037
3686,5.0,3.4237318,5.2408314
3687,5.0,7.8052607,4.891037
3688,5.0,7.2272973,4.793996
3689,5.0,6.1581798,5.000963
3690,5.0,7.447336,4.891037
3691,5.0,7.077943,4.891037
3692,5.0,6.543387,4.8252497
3693,5.0,3.2732966,4.225259
3694,5.0,8.365583,4.8910303
3695,5.0,5.9417176,4.891037
3696,5.0,8.377285,4.891037
3697,5.0,4.4420104,4.9093113
3698,5.0,5.489211,4.8910074
3699,5.0,8.377285,4.891037
3700,5.0,6.553848,4.7906075
3701,5.0,6.830846,4.8427734
3702,5.0,6.172063,4.891037
3703,5.0,8.377285,4.891037
3704,5.0,7.8052607,4.891037
3705,5.0,6.57421,4.8832927
3706,5.0,8.874225,4.891037
3707,5.0,8.049671,4.891037
3708,5.0,7.8052607,4.891037
3709,5.0,8.049671,4.89106
3710,5.0,2.3455856,4.320009
3711,5.0,7.609944,4.891037
3712,5.0,6.090946,4.875696
3713,5.0,8.874225,4.891037
3714,5.0,7.5799847,4.891037
3715,5.0,6.6391287,5.0116158
3716,5.0,8.377285,4.891037
3717,5.0,8.377285,4.891037
3718,5.0,5.879742,4.891037
3719,5.0,7.258409,5.051785
3720,5.0,8.80192,4.85317
3721,5.0,6.737972,4.9015045
3722,5.0,7.131394,4.9441886
3723,5.0,8.049671,4.891037
3724,5.0,8.874225,4.891037
3725,5.0,4.7315974,5.0942154
3726,5.0,8.049671,4.891037
3727,5.0,8.874225,4.891037
3728,5.0,5.891683,4.8218923
3729,5.0,8.874225,4.891037
3730,5.0,7.609944,4.891037
3731,5.0,6.029861,4.9351954
3732,5.0,7.063149,4.8390274
3733,5.0,6.588269,4.828911
3734,5.0,4.3323135,4.185801
3735,5.0,7.8052607,4.891037
3736,5.0,3.280861,4.7245617
3737,5.0,8.049671,4.891037
3738,5.0,7.1862335,4.891037
3739,5.0,5.671945,4.851039
3740,5.0,3.2415893,4.697334
3741,5.0,5.3201175,4.8395305
3742,5.0,7.1807513,5.272329
3743,5.0,7.075235,4.822182
3744,5.0,8.049671,4.891037
3745,5.0,7.7002883,4.875875
3746,5.0,8.874225,4.891037
3747,5.0,7.609944,4.891037
3748,5.0,8.874225,4.891037
3749,5.0,7.803593,4.891037
3750,5.0,8.874225,4.891037
3751,5.0,8.874225,4.891037
3752,5.0,4.903896,4.5765924
3753,5.0,5.5663133,4.797776
3754,5.0,7.161905,4.891037
3755,5.0,7.447336,4.891037
3756,5.0,7.885187,4.7451773
3757,5.0,6.9839554,4.839874
3758,5.0,8.377285,4.891037
3759,5.0,6.1162186,4.891037
3760,5.0,5.933281,4.848215
3761,5.0,8.874225,4.891037
3762,5.0,8.874225,4.891037
3763,5.0,8.377285,4.891037
3764,5.0,7.2759104,4.891037
3765,5.0,6.1958656,4.891037
3766,5.0,5.4244275,4.8974123
3767,5.0,6.5707865,4.822747
3768,5.0,4.209952,4.7548428
3769,5.0,2.2468822,4.064145
3770,5.0,6.489445,4.8362427
3771,5.0,6.9805093,4.891037
3772,5.0,5.8085775,4.5692835
3773,5.0,7.3269153,4.83669
3774,5.0,8.874225,4.891037
3775,5.0,5.6385736,4.9090714
3776,5.0,4.54437,4.8574495
3777,5.0,6.9805093,4.891037
3778,5.0,8.874225,4.891037
3779,5.0,8.049671,4.891037
3780,5.0,8.377285,4.891037
3781,5.0,5.749012,4.849228
3782,5.0,4.557618,4.771953
3783,5.0,6.0454836,5.0182786
3784,5.0,7.452328,5.113968
3785,5.0,8.874225,4.891037
3786,5.0,8.874225,4.865912
3787,5.0,8.80949,5.0259395
3788,5.0,7.154069,4.8743725
3789,5.0,7.2334723,4.891013
3790,5.0,6.6720877,4.95643
3791,5.0,7.8052607,4.891037
3792,5.0,8.230817,5.007014
3793,5.0,6.8021626,4.707744
3794,5.0,8.874225,4.891037
3795,5.0,6.911875,4.891037
3796,5.0,8.874225,4.891037
3797,5.0,8.874225,4.891037
3798,5.0,8.874225,4.891037
3799,5.0,6.8105884,4.891037
3800,5.0,8.049711,4.891047
3801,5.0,7.609944,4.891037
3802,5.0,6.4333525,4.639738
3803,5.0,6.109655,4.972683
3804,5.0,8.874225,4.891037
3805,5.0,8.874225,4.891037
3806,5.0,8.377285,4.891037
3807,5.0,5.178376,5.172862
3808,5.0,8.874225,4.891037
3809,5.0,8.404301,4.978368
3810,5.0,3.9286737,4.869865
3811,5.0,8.377285,4.891037
3812,5.0,4.3584533,4.7349033
3813,5.0,5.7936563,4.891037
3814,5.0,5.385839,5.064039
3815,5.0,6.2893915,4.887141
3816,5.0,8.874225,4.891037
3817,5.0,8.049671,4.891037
3818,5.0,6.261743,4.9110374
3819,5.0,6.1695747,4.789922
3820,5.0,6.440116,4.755731
3821,5.0,7.609944,4.891037
3822,5.0,5.9663525,4.891037
3823,5.0,8.874225,4.891037
3824,5.0,2.3827105,3.9622798
3825,5.0,8.874225,4.891037
3826,5.0,8.377285,4.891037
3827,5.0,8.874225,4.891037
3828,5.0,8.874225,4.891037
3829,5.0,8.377285,4.891037
3830,5.0,6.1646852,4.3196607
3831,5.0,8.874225,4.891037
3832,5.0,7.8052607,4.891037
3833,5.0,8.020003,4.891037
3834,5.0,7.8052607,4.891037
3835,5.0,6.6001377,4.771271
3836,5.0,6.3594694,4.891037
3837,5.0,5.4093013,4.6121182
3838,5.0,7.2846036,4.891037
3839,5.0,6.1716638,5.1894445
3840,5.0,8.377285,4.891037
3841,5.0,8.874225,4.891037
3842,5.0,4.9815874,4.7388396
3843,5.0,4.6124673,4.7907133
3844,5.0,5.9234214,4.960474
3845,5.0,8.874225,4.891037
3846,5.0,6.377675,4.891037
3847,5.0,8.377285,4.891037
3848,5.0,3.8599277,4.8901577
3849,5.0,5.955352,4.8711133
3850,5.0,7.3370495,4.8167415
3851,5.0,7.4970126,4.9177017
3852,5.0,7.447336,4.891037
3853,5.0,6.2486463,4.7754364
3854,5.0,8.377285,4.891037
3855,5.0,7.8052607,4.891037
3856,5.0,4.4977326,4.82873
3857,5.0,8.377285,4.891037
3858,5.0,7.8052607,4.891037
3859,5.0,6.6012974,4.891037
3860,5.0,5.970824,4.734742
3861,5.0,7.677545,4.791922
3862,5.0,6.5376964,4.8586984
3863,5.0,8.280912,4.819982
3864,5.0,8.105425,4.8852334
3865,5.0,8.0469055,4.891037
3866,5.0,8.049671,4.891037
3867,5.0,8.277912,4.8614
3868,5.0,7.609944,4.891037
3869,5.0,8.874225,4.891037
3870,5.0,6.136819,4.864656
3871,5.0,8.377285,4.891037
3872,5.0,6.543701,4.938297
3873,5.0,7.483867,4.7672997
3874,5.0,6.5099425,4.722279
3875,5.0,5.6527543,4.800044
3876,5.0,8.377285,4.891037
3877,5.0,7.9700027,4.828579
3878,5.0,6.9805093,4.891037
3879,5.0,4.6341596,4.567704
3880,5.0,3.965147,3.7917826
3881,5.0,9.026295,5.0195546
3882,5.0,6.527477,5.172333
3883,5.0,8.874225,4.891037
3884,5.0,8.874225,4.891037
3885,5.0,8.874225,4.891037
3886,5.0,8.377285,4.891037
3887,5.0,8.308788,4.8907433
3888,5.0,7.4224243,4.8859086
3889,5.0,7.599816,4.892707
3890,5.0,8.37362,4.8910108
3891,5.0,7.701664,4.8297763
3892,5.0,7.2997556,4.889001
3893,5.0,6.196111,4.8921447
3894,5.0,5.6117487,5.0650554
3895,5.0,4.1795707,4.744535
3896,5.0,6.064544,5.0834756
3897,5.0,8.377285,4.891037
3898,5.0,6.377675,4.891031
3899,5.0,8.377285,4.891037
3900,5.0,7.609944,4.891037
3901,5.0,5.5310636,4.4933124
3902,5.0,8.739895,4.781642
3903,5.0,8.377285,4.891037
3904,5.0,8.874225,4.891037
3905,5.0,4.9649706,4.7232347
3906,5.0,8.874225,4.891037
3907,5.0,6.8919673,4.891037
3908,5.0,8.874225,4.891037
3909,5.0,3.8045654,4.698419
3910,5.0,8.874225,4.891037
3911,5.0,7.308042,4.8905997
3912,5.0,8.377285,4.891037
3913,5.0,6.0325346,4.9074883
3914,5.0,6.2258363,5.0277176
3915,5.0,8.874225,4.891037
3916,5.0,3.9416983,4.9091372
3917,5.0,8.377285,4.891037
3918,5.0,8.874225,4.891037
3919,5.0,8.787314,4.9090853
3920,5.0,6.216884,4.9438343
3921,5.0,5.931438,5.056302
3922,5.0,4.218965,4.542092
3923,5.0,7.609319,4.8909926
3924,5.0,5.092162,4.956838
3925,5.0,8.874225,4.891037
3926,5.0,8.113099,5.033561
3927,5.0,7.428495,4.891033
3928,5.0,8.377285,4.891037
3929,5.0,6.2348933,4.7858024
3930,5.0,3.8039834,5.064531
3931,5.0,6.63398,4.757586
3932,5.0,6.3525968,5.0746613
3933,5.0,7.8052607,4.891037
3934,5.0,8.874225,4.891037
3935,5.0,8.639441,5.1660967
3936,5.0,7.060953,5.1908913
3937,5.0,8.406178,5.1241937
3938,5.0,8.049671,4.891037
3939,5.0,8.377285,4.891037
3940,5.0,6.4777474,4.8314395
3941,5.0,5.2172074,4.964975
3942,5.0,8.874225,4.84662
3943,5.0,8.874225,4.891037
3944,5.0,8.049671,4.891037
3945,5.0,5.7512264,4.917072
3946,5.0,3.6782808,4.6556644
3947,5.0,6.873621,4.967984
3948,5.0,7.6118484,4.891037
3949,5.0,6.0787487,4.891037
3950,5.0,3.959347,4.8017178
3951,5.0,5.279357,4.8493996
3952,5.0,7.6683455,4.950931
3953,5.0,8.049671,4.891037
3954,5.0,8.874225,4.891037
3955,5.0,6.8107624,4.891027
3956,5.0,7.382506,4.806679
3957,5.0,5.2096095,5.041769
3958,5.0,7.329281,4.9606133
3959,5.0,7.004974,4.817313
3960,5.0,5.8225384,4.8951826
3961,5.0,8.377285,4.891037
3962,5.0,8.049671,4.891037
3963,5.0,7.447336,4.891037
3964,5.0,6.162449,4.821084
3965,5.0,8.377285,4.891037
3966,5.0,5.951864,4.9504747
3967,5.0,6.243189,4.9662995
3968,5.0,7.0396724,4.885361
3969,5.0,5.4269834,5.0172257
3970,5.0,8.874225,4.891037
3971,5.0,8.377285,4.891037
3972,5.0,7.8052607,4.891008
3973,5.0,6.3516383,4.665212
3974,5.0,7.077943,4.891037
3975,5.0,8.874225,4.891037
3976,5.0,8.874225,4.891037
3977,5.0,6.5203757,4.8453937
3978,5.0,8.003365,4.8300414
3979,5.0,8.874225,4.891037
3980,5.0,2.478871,3.8189025
3981,5.0,8.874225,4.891037
3982,5.0,7.2537937,4.8556876
3983,5.0,5.1539264,4.6954703
3984,5.0,7.3995376,4.8825006
3985,5.0,8.049671,4.891037
3986,5.0,2.956107,4.062839
3987,5.0,5.6486974,4.5808935
3988,5.0,3.658496,4.680257
3989,5.0,7.985403,4.803681
3990,5.0,6.781814,4.8630576
3991,5.0,5.87223,4.8583837
3992,5.0,5.7013984,4.788855
3993,5.0,7.447336,4.891037
3994,5.0,8.874225,4.891037
3995,5.0,8.874225,4.891037
3996,5.0,8.874225,4.891132
3997,5.0,4.773381,4.410624
3998,5.0,8.871711,4.891037
3999,5.0,7.609944,4.891037
4000,5.0,6.624946,4.868775
4001,5.0,3.516619,4.6140566
4002,5.0,2.8307953,4.3332605
4003,5.0,6.6012974,4.891037
4004,5.0,7.8052607,4.891037
4005,5.0,8.049671,4.8866496
